robot_timestamp_iso,robot_X,robot_Y,robot_Z,robot_A,robot_B,robot_C
2025-07-22T15:52:41.981171+00:00,712.352722,110.001167,2.49324656,0.000641365186,-0.000118399497,9.09191367e-05
2025-07-22T15:52:41.992921+00:00,712.704102,110.006714,2.49827194,-0.000668250141,0.000623954285,0.000391243579
2025-07-22T15:52:42.005935+00:00,713.062195,110.003593,2.49441743,-0.0017147474,0.000484467309,0.000317951199
2025-07-22T15:52:42.017441+00:00,713.426758,109.997536,2.49098492,-0.00166342221,-0.000290250406,4.69664155e-06
2025-07-22T15:52:42.030440+00:00,713.789,109.995407,2.49183583,-0.000596502621,-0.000547592412,-9.23622792e-05
2025-07-22T15:52:42.043440+00:00,714.145508,110.001801,2.49040651,0.000616782403,0.000115669463,0.000160243217
2025-07-22T15:52:42.055441+00:00,714.509949,110.00563,2.50024176,0.00126248086,0.000230024889,0.000215339925
2025-07-22T15:52:42.068452+00:00,714.876465,110.002853,2.49524927,0.00186911703,-0.00024142758,3.15880789e-05
2025-07-22T15:52:42.080441+00:00,715.237549,110.000557,2.49716735,0.00231528538,-0.000473546272,-3.88309818e-05
2025-07-22T15:52:42.093442+00:00,715.581421,110.003624,2.49186039,0.002274703,0.000562936708,0.000360403617
2025-07-22T15:52:42.105646+00:00,715.933716,110.007324,2.48999858,0.00161645492,0.00110162341,0.000572982361
2025-07-22T15:52:42.130154+00:00,716.679749,110.00676,2.49057484,-0.00121002551,-0.000761831878,-0.000104325438
2025-07-22T15:52:42.143155+00:00,717.039368,110.005646,2.49837947,-0.0022869627,-0.000715551549,-7.57214075e-05
2025-07-22T15:52:42.155154+00:00,717.386658,110.006142,2.49524546,-0.00214158627,0.000303585286,0.0003124176
2025-07-22T15:52:42.168180+00:00,717.747742,110.002678,2.4965508,-0.0012566892,7.89112746e-05,0.000223828087
2025-07-22T15:52:42.180158+00:00,718.115662,110.001366,2.49402022,-0.000141259938,-0.000660942,-4.12899171e-05
2025-07-22T15:52:42.193163+00:00,718.474915,110.006279,2.49091816,0.000934108626,-0.000459403498,2.07983157e-05
2025-07-22T15:52:42.205160+00:00,718.830139,110.009987,2.49633527,0.00162895978,9.4253046e-05,0.000239393688
2025-07-22T15:52:42.217666+00:00,719.1922,110.005478,2.49150538,0.00192833645,-3.82212347e-05,0.000173261869
2025-07-22T15:52:42.230669+00:00,719.560913,109.997269,2.49673915,0.002007765,-0.000792537583,-0.0001261984
2025-07-22T15:52:42.242668+00:00,719.913757,109.999504,2.49222374,0.00200535706,-0.000219400274,8.21523e-05
2025-07-22T15:52:42.255667+00:00,720.621765,110.012123,2.49314785,-5.63153553e-05,0.000711018569,0.000403958169
2025-07-22T15:52:42.280667+00:00,720.989624,110.007187,2.48933315,-0.00161509658,-0.00016092966,6.33103191e-05
2025-07-22T15:52:42.292669+00:00,721.706909,110.000778,2.48933649,-0.0010751076,2.50243211e-05,0.000129461827
