robot_timestamp_iso,robot_X,robot_Y,robot_Z,robot_A,robot_B,robot_C
2025-07-22T15:55:26.593761+00:00,709.001831,173.507904,2.57383776,89.9978,-0.000157684379,9.38838e-06
2025-07-22T15:55:26.606767+00:00,708.996033,173.876312,2.57331824,90.0015335,-0.000297920342,0.000392109068
2025-07-22T15:55:26.619325+00:00,708.998718,174.35556,2.58174777,90.0024414,-0.000227766388,0.000246200536
2025-07-22T15:55:26.631282+00:00,708.991455,174.717239,2.57511473,89.999,-0.000408794673,0.00071711425
2025-07-22T15:55:26.644280+00:00,708.988,175.078537,2.56786299,89.9994049,-0.000483966345,0.000933044939
2025-07-22T15:55:26.656293+00:00,708.999207,175.437729,2.57173347,90.0021591,-0.000237726214,0.000296267
2025-07-22T15:55:26.669283+00:00,709.003357,175.794037,2.57564282,90.0012894,-4.09740096e-05,-0.000199702292
2025-07-22T15:55:26.681282+00:00,709.004639,176.152756,2.57495236,89.997818,4.26898623e-05,-0.000421066885
2025-07-22T15:55:26.694519+00:00,709.006958,176.509308,2.57262349,89.9979935,6.03551271e-05,-0.000449352985
2025-07-22T15:55:26.706524+00:00,709.003479,176.995239,2.56934595,90.0028839,-8.0312624e-05,-7.59807299e-05
2025-07-22T15:55:26.718972+00:00,709.00116,177.234802,2.57166171,90.002739,-0.000105756772,-1.19522592e-05
2025-07-22T15:55:26.730971+00:00,709.00116,177.59639,2.57719469,89.9993591,-0.000146189763,0.000111385292
2025-07-22T15:55:26.744232+00:00,708.99646,177.952652,2.57629204,89.9975891,-0.000281270855,0.000441089884
2025-07-22T15:55:26.756233+00:00,708.992432,178.321854,2.56978583,90.0014801,-0.000431614666,0.000853734615
2025-07-22T15:55:26.769233+00:00,708.994324,178.677277,2.57073402,90.0027542,-0.000374617521,0.000700578035
2025-07-22T15:55:26.781232+00:00,708.999451,179.035873,2.57626867,89.999733,-0.000251072663,0.00039397084
2025-07-22T15:55:26.793974+00:00,708.994629,179.39209,2.57405233,89.9992523,-0.000232232123,0.000320715742
2025-07-22T15:55:26.805978+00:00,709.003418,179.756805,2.57125664,90.0026474,-5.53702084e-05,-0.000159219198
2025-07-22T15:55:26.819499+00:00,709.008057,180.471619,2.56706452,89.999382,0.000110408015,-0.000623377564
2025-07-22T15:55:26.843967+00:00,709.006165,180.827881,2.57188535,89.9984512,0.000140069227,-0.000716745388
2025-07-22T15:55:26.857967+00:00,709.01,181.19519,2.57433534,90.0019836,9.19295271e-05,-0.000628297799
2025-07-22T15:55:26.870106+00:00,708.996887,181.919937,2.56383896,89.9999924,-0.000300494052,0.000379398523
2025-07-22T15:55:26.882098+00:00,708.997192,182.275055,2.57099509,89.99823,-0.000308416231,0.000374109
2025-07-22T15:55:26.894097+00:00,708.996094,182.638321,2.57473898,90.0010147,-0.000346615765,0.000480864837
2025-07-22T15:55:26.907116+00:00,708.993408,182.998077,2.57076335,90.0021,-0.000412099471,0.000629243557
2025-07-22T15:55:26.918634+00:00,708.994446,183.358231,2.56659,89.9991455,-0.000476930465,0.000776532164
2025-07-22T15:55:26.931635+00:00,708.994202,183.716217,2.56706262,89.9979401,-0.000472075393,0.00074964331
2025-07-22T15:55:26.943635+00:00,708.998108,184.079727,2.57135057,90.0016785,-0.000301100954,0.000281111279
2025-07-22T15:55:26.956635+00:00,709.009277,184.436584,2.57525325,90.0032883,-2.82205874e-05,-0.000457774498
2025-07-22T15:55:26.968902+00:00,709.014282,184.794479,2.5716331,90.0001068,4.88115547e-05,-0.000665373
2025-07-22T15:55:26.980899+00:00,709.007324,185.155273,2.56389785,89.9973602,-8.39762361e-05,-0.000315278448
2025-07-22T15:55:26.993897+00:00,709.009155,185.517776,2.56806684,90.000412,-4.16453513e-05,-0.000454984402
2025-07-22T15:55:27.019408+00:00,708.999756,186.359833,2.56705737,89.9994049,-0.000274939113,0.00014473428
2025-07-22T15:55:27.031408+00:00,708.99646,186.599899,2.56286,89.9986801,-0.000392101036,0.000443595054
2025-07-22T15:55:27.043408+00:00,708.99823,186.956635,2.5656302,90.0012283,-0.000377915305,0.000389909459
2025-07-22T15:55:27.056408+00:00,708.997864,187.320267,2.56947827,90.0030212,-0.000329084374,0.000276927807
2025-07-22T15:55:27.068407+00:00,708.997864,187.674423,2.57089663,90.0004196,-0.000242643931,2.16196295e-05
2025-07-22T15:55:27.081408+00:00,709.005,188.03566,2.56845355,89.998764,-0.000153011322,-0.000221291572
2025-07-22T15:55:27.093412+00:00,709.006836,188.394,2.56345248,90.0012,-0.000100885154,-0.000364183186
2025-07-22T15:55:27.106419+00:00,709.01178,188.760101,2.56390715,90.0034,2.86147915e-05,-0.000693008071
2025-07-22T15:55:27.118933+00:00,709.016724,189.111572,2.57112741,90.0005493,0.000193257147,-0.00115983991
2025-07-22T15:55:27.130934+00:00,709.007263,189.715607,2.5663197,89.999,-8.61404478e-05,-0.000398320379
2025-07-22T15:55:27.143936+00:00,709.007141,190.199905,2.56414938,90.0022278,-0.000189451908,-0.000128718515
2025-07-22T15:55:27.155933+00:00,709.0047,190.553009,2.56907344,89.9992065,-0.000213224761,-4.7649115e-05
2025-07-22T15:55:27.168937+00:00,708.997,190.91832,2.5691607,89.9968109,-0.000364732725,0.000365536514
2025-07-22T15:55:27.194228+00:00,708.994385,191.643188,2.56275749,90.0031815,-0.000511990453,0.000795216183
2025-07-22T15:55:27.206241+00:00,708.989136,192.000381,2.55954051,90.0007553,-0.000572809251,0.000967047468
2025-07-22T15:55:27.218792+00:00,708.993286,192.362045,2.56409812,89.998024,-0.000442759541,0.000624773849
2025-07-22T15:55:27.231792+00:00,709.001831,192.71698,2.56921053,89.9999237,-0.000199444825,-1.49478387e-06
2025-07-22T15:55:27.243792+00:00,709.007629,193.201965,2.56186295,90.0025,-7.36648e-05,-0.000345095468
2025-07-22T15:55:27.256792+00:00,709.007751,193.436066,2.5590992,90.0007,-1.34500315e-05,-0.000476132293
2025-07-22T15:55:27.268792+00:00,709.013489,193.793671,2.56283832,89.9981155,0.000104175866,-0.000776085828
2025-07-22T15:55:27.281792+00:00,709.013489,194.152618,2.56860518,90.0003586,0.000150409498,-0.00089585752
2025-07-22T15:55:27.293791+00:00,709.010193,194.640472,2.56576,90.0032959,3.60931299e-05,-0.000561798166
2025-07-22T15:55:27.306796+00:00,709.007141,194.876511,2.56263518,90.0013657,-5.75075828e-05,-0.000300810614
2025-07-22T15:55:27.318842+00:00,709.001709,195.23584,2.55995727,89.9983215,-0.000252643164,0.000221766779
2025-07-22T15:55:27.330842+00:00,708.995,195.598679,2.56133866,90.0005798,-0.000355492317,0.000505544129
2025-07-22T15:55:27.343842+00:00,708.999878,195.95871,2.56824303,90.0034866,-0.000244236406,0.000209592661
2025-07-22T15:55:27.356843+00:00,709.002319,196.315613,2.56779552,90.0015793,-0.000243968345,0.000204448879
2025-07-22T15:55:27.368846+00:00,708.9953,196.675751,2.55898476,89.9987717,-0.000376838958,0.000583810383
2025-07-22T15:55:27.381843+00:00,709.006592,197.273972,2.5631752,90.002327,-5.88744915e-05,-0.000252845872
2025-07-22T15:55:27.393842+00:00,709.013794,197.635803,2.56813812,90.0016937,0.000120385652,-0.00073333754
2025-07-22T15:55:27.406847+00:00,709.005737,197.991364,2.56186748,89.9980392,1.5848047e-05,-0.000452803302
2025-07-22T15:55:27.419173+00:00,709.00531,198.356979,2.55679345,89.9986496,-9.24104243e-05,-0.000164002777
2025-07-22T15:55:27.431173+00:00,709.003113,198.714859,2.55769539,90.0021667,-0.000179947863,5.65720547e-05
2025-07-22T15:55:27.444173+00:00,708.998962,199.081619,2.55960131,90.0028763,-0.000253187085,0.000283368048
2025-07-22T15:55:27.462173+00:00,708.994873,199.435989,2.56141901,89.9989319,-0.000323147367,0.000436325528
2025-07-22T15:55:27.468776+00:00,708.994873,199.919449,2.55879927,89.9987106,-0.000452086359,0.000802772178
2025-07-22T15:55:27.481270+00:00,708.99,200.280136,2.5543406,90.0024338,-0.000556384,0.00104890042
2025-07-22T15:55:27.494270+00:00,708.995667,200.642029,2.55847073,90.0018387,-0.000421451434,0.000676378142
2025-07-22T15:55:27.518813+00:00,709.003,201.113922,2.5653,89.9988785,-0.000183239943,2.0692416e-05
2025-07-22T15:55:27.531812+00:00,709.007935,201.714218,2.55707693,90.003212,-2.14352131e-05,-0.000461599848
2025-07-22T15:55:27.543815+00:00,709.017,202.075027,2.55871248,90.001442,0.000117889613,-0.000836755149
2025-07-22T15:55:27.556812+00:00,709.011597,202.428314,2.56138349,89.9978485,7.32174813e-05,-0.000741889293
2025-07-22T15:55:27.568813+00:00,709.006226,202.796402,2.56205273,90.000061,-3.90207679e-05,-0.000463383418
2025-07-22T15:55:27.581812+00:00,709.004944,203.154968,2.56153107,90.003067,-0.000122572514,-0.000263268332
2025-07-22T15:55:27.593812+00:00,709.00116,203.521576,2.55652714,90.0019073,-0.000329531584,0.000287071045
2025-07-22T15:55:27.606816+00:00,708.991516,203.879654,2.5529933,89.9985352,-0.000502477342,0.00075751706
2025-07-22T15:55:27.619244+00:00,708.994263,204.243744,2.55886126,89.9998474,-0.000473760738,0.000672355585
2025-07-22T15:55:27.631245+00:00,708.996582,204.600616,2.56380105,90.0022125,-0.00044519332,0.000576421793
2025-07-22T15:55:27.656246+00:00,708.988953,205.319748,2.54992533,89.9981308,-0.00062086829,0.00103024673
2025-07-22T15:55:27.669245+00:00,708.99762,205.680084,2.55427504,89.999939,-0.000468038139,0.000570584903
2025-07-22T15:55:27.681244+00:00,709.006348,206.274399,2.56133509,90.0024948,-0.000115522264,-0.000419254444
2025-07-22T15:55:27.694244+00:00,709.011353,206.632339,2.55790544,89.9989548,-4.69458791e-06,-0.000706284773
2025-07-22T15:55:27.706248+00:00,709.011719,206.988297,2.55471563,89.9971771,-3.39260951e-05,-0.000642073574
2025-07-22T15:55:27.718760+00:00,709.008301,207.355988,2.55434704,90.0009079,-0.000106199928,-0.000460578391
2025-07-22T15:55:27.731760+00:00,709.010132,207.71434,2.56079221,90.0022,-3.5977002e-05,-0.0006611672
2025-07-22T15:55:27.743760+00:00,709.011536,208.076157,2.56369281,89.9989166,-0.000101963829,-0.000485604978
2025-07-22T15:55:27.769071+00:00,708.997314,208.557404,2.55210638,89.9995804,-0.000400075543,0.000320840336
2025-07-22T15:55:27.781075+00:00,709.001526,209.274353,2.55742645,90.0013809,-0.000296578888,5.63815083e-05
2025-07-22T15:55:27.793586+00:00,708.998718,209.631683,2.55885983,89.9982681,-0.000297860737,4.39554315e-05
2025-07-22T15:55:27.806599+00:00,709.000061,209.993057,2.55488372,90.000206,-0.000226283504,-0.000159170231
2025-07-22T15:55:27.818756+00:00,709.011841,210.471603,2.55325246,90.0026321,-2.03674063e-05,-0.000692787755
2025-07-22T15:55:27.831757+00:00,709.013733,210.71138,2.55417538,90.001236,4.08221749e-05,-0.000855019258
2025-07-22T15:55:27.843756+00:00,709.01178,211.074097,2.55578446,89.9981308,4.42876772e-05,-0.000870416465
2025-07-22T15:55:27.856757+00:00,709.014282,211.43222,2.56023979,89.9992752,0.000105062485,-0.00102378544
2025-07-22T15:55:27.868756+00:00,709.015259,211.796494,2.5597229,90.0021057,1.71118463e-05,-0.000764536497
2025-07-22T15:55:27.880756+00:00,709.005676,212.155304,2.55253959,90.0008087,-0.000184463395,-0.000186499907
2025-07-22T15:55:27.893932+00:00,709.001404,212.633545,2.55522966,89.9975586,-0.000267370371,8.15311359e-05
2025-07-22T15:55:27.918461+00:00,709.000305,213.238785,2.56144547,90.0029602,-0.000326239795,0.000255679246
2025-07-22T15:55:27.931462+00:00,708.994507,213.59549,2.55502224,90.0022888,-0.000433977373,0.000562888104
2025-07-22T15:55:27.943461+00:00,708.996399,213.956696,2.55204439,89.9986343,-0.00049069518,0.000716240378
2025-07-22T15:55:27.956461+00:00,708.995483,214.314285,2.55292106,89.9990768,-0.000471986888,0.000681195525
2025-07-22T15:55:27.968492+00:00,708.99939,214.680817,2.55562806,90.0026474,-0.000304114423,0.000240175403
2025-07-22T15:55:27.981493+00:00,709.006226,215.033768,2.55681062,90.0017929,-8.23250157e-05,-0.000339209073
2025-07-22T15:55:27.993558+00:00,709.010437,215.395203,2.55212,89.9985504,-5.05813441e-05,-0.000444354955
2025-07-22T15:55:28.018844+00:00,709.012939,216.469391,2.55672526,90.0016785,0.000128833868,-0.000909489929
2025-07-22T15:55:28.031799+00:00,709.009644,216.711838,2.55580974,89.9989853,1.85824974e-05,-0.000604821602
2025-07-22T15:55:28.043808+00:00,708.998901,217.073151,2.54792213,89.9986191,-0.000213052175,5.08221565e-05
2025-07-22T15:55:28.056799+00:00,708.997864,217.437317,2.54495358,90.002388,-0.000316238176,0.000333237287
2025-07-22T15:55:28.068794+00:00,709.001343,217.795258,2.55034447,90.0027084,-0.000284766022,0.000248963624
2025-07-22T15:55:28.081796+00:00,708.997314,218.155838,2.55307746,89.9996109,-0.000335170102,0.000407561805
2025-07-22T15:55:28.093798+00:00,708.995789,218.515106,2.55250692,89.9992676,-0.000345559209,0.000442511431
2025-07-22T15:55:28.106890+00:00,709.001038,218.876526,2.55045557,90.0017242,-0.000288801966,0.000287785544
2025-07-22T15:55:28.118389+00:00,709.003845,219.236191,2.54698062,90.0015793,-0.000226294651,0.00011794734
2025-07-22T15:55:28.131479+00:00,709.005737,219.593307,2.54795933,89.9985123,-0.000109875778,-0.000249161443
2025-07-22T15:55:28.144393+00:00,709.013184,219.950958,2.55461597,89.9981689,8.40682551e-05,-0.000791575294
2025-07-22T15:55:28.156396+00:00,709.017,220.31218,2.55583024,90.0017548,0.000137591036,-0.000961697253
2025-07-22T15:55:28.181397+00:00,709.004,221.034088,2.54378104,89.9996,-0.000143396843,-0.000168615443
2025-07-22T15:55:28.194399+00:00,709.000732,221.634827,2.55248404,89.9999542,-0.000238563924,7.60199619e-05
2025-07-22T15:55:28.207407+00:00,708.997437,221.880798,2.55194688,90.0026474,-0.000311237294,0.000276543957
2025-07-22T15:55:28.219112+00:00,708.994385,222.238708,2.54852295,90.0018845,-0.000387982232,0.000476662099
2025-07-22T15:55:28.232012+00:00,708.99408,222.598129,2.54472566,89.9987106,-0.000492429,0.000755475485
2025-07-22T15:55:28.244005+00:00,708.988708,222.960098,2.54238725,90.000473,-0.000583253801,0.000995329581
2025-07-22T15:55:28.256055+00:00,708.99292,223.321243,2.54701,90.003418,-0.000424544967,0.000527119788
2025-07-22T15:55:28.269005+00:00,709.003235,223.675369,2.55226946,90.001358,-0.000190671,-0.000142529403
2025-07-22T15:55:28.281008+00:00,709.006775,224.033035,2.54884601,89.9978,-0.000140208911,-0.000302609289
2025-07-22T15:55:28.294009+00:00,709.005615,224.39447,2.54188967,89.9998322,-0.000148218882,-0.000297087943
2025-07-22T15:55:28.306061+00:00,709.012329,224.754684,2.54508281,90.002594,4.52817631e-06,-0.00072741491
2025-07-22T15:55:28.319286+00:00,709.017334,225.110077,2.55289912,90.0006866,0.00010026442,-0.00103080517
2025-07-22T15:55:28.331281+00:00,709.00946,225.471222,2.55142736,89.9978943,-6.47001143e-05,-0.000556675834
2025-07-22T15:55:28.344282+00:00,709.004395,225.834976,2.54644942,89.9996414,-0.000231988248,-0.000110347457
2025-07-22T15:55:28.356280+00:00,709.00531,226.195129,2.54512811,90.0017548,-0.000301428925,7.98252586e-05
